"","SampleID","ASV","value","Sample","Sample_type","Flask","Individual","DPE","Selection","Strain","Density_cell_uL","SampleType2","Group","dph","Sample_name","Domain","Phylum","Class","Order","Family","Genus","Family2","ASV1","group2"
"482","W2K-L10_S52","ASV3",0,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"483","W2K-L10_S52","ASV4",4.98632634457612,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"484","W2K-L10_S52","ASV17",2.2151321786691,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"485","W2K-L10_S52","ASV23",0,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"486","W2K-L10_S52","ASV27",4.95897903372835,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"487","W2K-L10_S52","ASV15",8.74202370100273,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"488","W2K-L10_S52","ASV6",4.64904284412033,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"489","W2K-L10_S52","ASV71",0,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"490","W2K-L10_S52","ASV55",0,"W2K-L10_S52","Gut","W2",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"491","W2K-L7_S49","ASV1",11.2825193975354,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"492","W2K-L7_S49","ASV3",11.3099041533546,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"493","W2K-L7_S49","ASV4",4.60063897763578,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"494","W2K-L7_S49","ASV17",0,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"495","W2K-L7_S49","ASV23",0,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"496","W2K-L7_S49","ASV27",0,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"497","W2K-L7_S49","ASV15",2.92104062072113,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"498","W2K-L7_S49","ASV6",2.44637151985395,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"499","W2K-L7_S49","ASV71",0,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"500","W2K-L7_S49","ASV55",0,"W2K-L7_S49","Gut","W2",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"501","W2K-L8_S50","ASV1",6.63359059169423,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"502","W2K-L8_S50","ASV3",4.58471150312385,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"503","W2K-L8_S50","ASV4",0,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"504","W2K-L8_S50","ASV17",4.48364571848585,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"505","W2K-L8_S50","ASV23",0,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"506","W2K-L8_S50","ASV27",0,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"507","W2K-L8_S50","ASV15",0.00918779860345461,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"508","W2K-L8_S50","ASV6",0,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"509","W2K-L8_S50","ASV71",0,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"510","W2K-L8_S50","ASV55",0,"W2K-L8_S50","Gut","W2",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"511","W2K-L9_S51","ASV1",21.2505705157462,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"512","W2K-L9_S51","ASV3",1.2779552715655,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"513","W2K-L9_S51","ASV4",19.6531264262894,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"514","W2K-L9_S51","ASV17",1.43313555454131,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"515","W2K-L9_S51","ASV23",2.4554997717937,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"516","W2K-L9_S51","ASV27",0,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"517","W2K-L9_S51","ASV15",0,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"518","W2K-L9_S51","ASV6",0.803286170698311,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"519","W2K-L9_S51","ASV71",0,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"520","W2K-L9_S51","ASV55",0,"W2K-L9_S51","Gut","W2",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W2_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"521","W5r-L10_S24","ASV1",10.0756126446206,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"522","W5r-L10_S24","ASV3",0,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"523","W5r-L10_S24","ASV4",0,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"524","W5r-L10_S24","ASV17",0.100209529015214,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"525","W5r-L10_S24","ASV23",12.2437824542225,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"526","W5r-L10_S24","ASV27",0,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
"527","W5r-L10_S24","ASV15",8.32650086544593,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"528","W5r-L10_S24","ASV6",0,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"529","W5r-L10_S24","ASV71",0,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"530","W5r-L10_S24","ASV55",0,"W5r-L10_S24","Gut","W5",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"531","W5r-L7_S21","ASV1",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"532","W5r-L7_S21","ASV3",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"533","W5r-L7_S21","ASV4",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"534","W5r-L7_S21","ASV17",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"535","W5r-L7_S21","ASV23",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"536","W5r-L7_S21","ASV27",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
"537","W5r-L7_S21","ASV15",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"538","W5r-L7_S21","ASV6",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"539","W5r-L7_S21","ASV71",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"540","W5r-L7_S21","ASV55",0,"W5r-L7_S21","Gut","W5",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"541","W5r-L8_S22","ASV1",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"542","W5r-L8_S22","ASV3",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"543","W5r-L8_S22","ASV4",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"544","W5r-L8_S22","ASV17",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"545","W5r-L8_S22","ASV23",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"546","W5r-L8_S22","ASV27",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
"547","W5r-L8_S22","ASV15",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"548","W5r-L8_S22","ASV6",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"549","W5r-L8_S22","ASV71",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"550","W5r-L8_S22","ASV55",0,"W5r-L8_S22","Gut","W5",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"551","W5r-L9_S23","ASV1",39.7812215132179,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"552","W5r-L9_S23","ASV3",0,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
