"","SampleID","ASV","value","Sample","Sample_type","Flask","Individual","DPE","Selection","Strain","Density_cell_uL","SampleType2","Group","dph","Sample_name","Domain","Phylum","Class","Order","Family","Genus","Family2","ASV1"
"159","r7b-aw_S82","ASV239",0.0731395136222344,"r7b-aw_S82","Intake water",NA,NA,21,"r",NA,"530","AW","AW_Add-r","21","21","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","Unassigned","ASV239 (c:Betaproteobacteria)"
"160","r7b-aw_S82","ASV605",0.0365697568111172,"r7b-aw_S82","Intake water",NA,NA,21,"r",NA,"530","AW","AW_Add-r","21","21","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV605 (f:Oxalobacteraceae)"
"161","A10r-rw_S75","ASV1",22.204954749063,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)"
"162","A10r-rw_S75","ASV3",4.13200475363379,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)"
"163","A10r-rw_S75","ASV4",13.6209891214919,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)"
"164","A10r-rw_S75","ASV14",0,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Moraxellaceae","uncl_f_Moraxellaceae","Moraxellaceae","ASV14 (f:Moraxellaceae)"
"165","A10r-rw_S75","ASV39",0.00914160343724289,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","uncl_f_Comamonadaceae","Comamonadaceae","ASV39 (f:Comamonadaceae)"
"166","A10r-rw_S75","ASV15",1.06956760215742,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)"
"167","A10r-rw_S75","ASV6",0.923301947161532,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)"
"168","A10r-rw_S75","ASV28",0.265106499680044,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","o_Sphingomonadales","f_Sphingomonadaceae","g_Sphingomonas","Sphingomonadaceae","ASV28 (g:Sphingomonas)"
"169","A10r-rw_S75","ASV150",0.00914160343724289,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","uncl_o_Pseudomonadales","uncl_o_Pseudomonadales","Unassigned","ASV150 (o:Pseudomonadales)"
"170","A10r-rw_S75","ASV38",0.237681689368315,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","g_Acidovorax","Comamonadaceae","ASV38 (g:Acidovorax)"
"171","A10r-rw_S75","ASV18",3.63835816802267,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV18 (p:Proteobacteria)"
"172","A10r-rw_S75","ASV24",2.5779321693025,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV24 (p:Proteobacteria)"
"173","A10r-rw_S75","ASV19",2.66020660023768,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV19 (p:Proteobacteria)"
"174","A10r-rw_S75","ASV52",0,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","Unassigned","ASV52 (c:Alphaproteobacteria)"
"175","A10r-rw_S75","ASV25",0.100557637809672,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV25 (g:Pseudomonas)"
"176","A10r-rw_S75","ASV29",1.56321418776853,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","Unassigned","ASV29 (c:Gammaproteobacteria)"
"177","A10r-rw_S75","ASV26",0.941585154036018,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV26 (p:Proteobacteria)"
"178","A10r-rw_S75","ASV804",1.38952372246092,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV804 (g:Pseudomonas)"
"179","A10r-rw_S75","ASV239",0.603345826858031,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","Unassigned","ASV239 (c:Betaproteobacteria)"
"180","A10r-rw_S75","ASV605",0.365664137489716,"A10r-rw_S75","Rearing water","A10",NA,22,"r","A","12300","RW","RW_Add-r","22","A10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV605 (f:Oxalobacteraceae)"
"181","A11K-rw_S67","ASV1",11.5183725831577,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)"
"182","A11K-rw_S67","ASV3",19.8937047557958,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)"
"183","A11K-rw_S67","ASV4",6.00201594428663,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)"
"184","A11K-rw_S67","ASV14",0.137450746815724,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Moraxellaceae","uncl_f_Moraxellaceae","Moraxellaceae","ASV14 (f:Moraxellaceae)"
"185","A11K-rw_S67","ASV39",0.0366535324841932,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","uncl_f_Comamonadaceae","Comamonadaceae","ASV39 (f:Comamonadaceae)"
"186","A11K-rw_S67","ASV15",1.02629890955741,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)"
"187","A11K-rw_S67","ASV6",4.29762668377165,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)"
"188","A11K-rw_S67","ASV28",0.384862091084028,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","o_Sphingomonadales","f_Sphingomonadaceae","g_Sphingomonas","Sphingomonadaceae","ASV28 (g:Sphingomonas)"
"189","A11K-rw_S67","ASV150",0.128287363694676,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","uncl_o_Pseudomonadales","uncl_o_Pseudomonadales","Unassigned","ASV150 (o:Pseudomonadales)"
"190","A11K-rw_S67","ASV38",0.394025474205076,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","g_Acidovorax","Comamonadaceae","ASV38 (g:Acidovorax)"
"191","A11K-rw_S67","ASV18",3.01475304682489,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV18 (p:Proteobacteria)"
"192","A11K-rw_S67","ASV24",3.44543205351416,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV24 (p:Proteobacteria)"
"193","A11K-rw_S67","ASV19",3.29881792357738,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV19 (p:Proteobacteria)"
"194","A11K-rw_S67","ASV52",0.0274901493631449,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","Unassigned","ASV52 (c:Alphaproteobacteria)"
"195","A11K-rw_S67","ASV25",1.47530468248877,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV25 (g:Pseudomonas)"
"196","A11K-rw_S67","ASV29",1.79602309172547,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","Unassigned","ASV29 (c:Gammaproteobacteria)"
"197","A11K-rw_S67","ASV26",1.97929075414643,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV26 (p:Proteobacteria)"
"198","A11K-rw_S67","ASV804",0.898011545862733,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV804 (g:Pseudomonas)"
"199","A11K-rw_S67","ASV239",1.3653440850362,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","Unassigned","ASV239 (c:Betaproteobacteria)"
"200","A11K-rw_S67","ASV605",0.962155227710071,"A11K-rw_S67","Rearing water","A11",NA,22,"K","A","4000","RW","RW_Add-K","22","A11","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV605 (f:Oxalobacteraceae)"
"201","A13r-rw_S76","ASV1",8.51610535009636,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)"
"202","A13r-rw_S76","ASV3",21.8775809855924,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)"
"203","A13r-rw_S76","ASV4",5.02890703863449,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)"
"204","A13r-rw_S76","ASV14",0.0275305129852253,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Moraxellaceae","uncl_f_Moraxellaceae","Moraxellaceae","ASV14 (f:Moraxellaceae)"
"205","A13r-rw_S76","ASV39",0.0275305129852253,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","uncl_f_Comamonadaceae","Comamonadaceae","ASV39 (f:Comamonadaceae)"
"206","A13r-rw_S76","ASV15",0.532256584381022,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)"
"207","A13r-rw_S76","ASV6",4.82701661007617,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)"
"208","A13r-rw_S76","ASV28",6.4604937138662,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","o_Sphingomonadales","f_Sphingomonadaceae","g_Sphingomonas","Sphingomonadaceae","ASV28 (g:Sphingomonas)"
"209","A13r-rw_S76","ASV150",0.0183536753234835,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","uncl_o_Pseudomonadales","uncl_o_Pseudomonadales","Unassigned","ASV150 (o:Pseudomonadales)"
"210","A13r-rw_S76","ASV38",1.00945214279159,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","g_Acidovorax","Comamonadaceae","ASV38 (g:Acidovorax)"
"211","A13r-rw_S76","ASV18",1.89960539598055,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV18 (p:Proteobacteria)"
"212","A13r-rw_S76","ASV24",2.67963659722859,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV24 (p:Proteobacteria)"
"213","A13r-rw_S76","ASV19",2.48692300633202,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV19 (p:Proteobacteria)"
"214","A13r-rw_S76","ASV52",0,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","Unassigned","ASV52 (c:Alphaproteobacteria)"
"215","A13r-rw_S76","ASV25",0.614848123336698,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV25 (g:Pseudomonas)"
"216","A13r-rw_S76","ASV29",1.50500137652565,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","Unassigned","ASV29 (c:Gammaproteobacteria)"
"217","A13r-rw_S76","ASV26",1.77112966871616,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV26 (p:Proteobacteria)"
"218","A13r-rw_S76","ASV804",0.578140772689731,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV804 (g:Pseudomonas)"
"219","A13r-rw_S76","ASV239",0.844269064880242,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","Unassigned","ASV239 (c:Betaproteobacteria)"
"220","A13r-rw_S76","ASV605",0.596494448013215,"A13r-rw_S76","Rearing water","A13",NA,22,"r","A","1900","RW","RW_Add-r","22","A13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV605 (f:Oxalobacteraceae)"
"221","A14K-rw_S68","ASV1",18.2920110192837,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)"
"222","A14K-rw_S68","ASV3",14.8852157943067,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)"
"223","A14K-rw_S68","ASV4",10.9274563820018,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)"
"224","A14K-rw_S68","ASV14",0.0550964187327824,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Moraxellaceae","uncl_f_Moraxellaceae","Moraxellaceae","ASV14 (f:Moraxellaceae)"
"225","A14K-rw_S68","ASV39",0.00918273645546373,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","uncl_f_Comamonadaceae","Comamonadaceae","ASV39 (f:Comamonadaceae)"
"226","A14K-rw_S68","ASV15",0.202020202020202,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)"
"227","A14K-rw_S68","ASV6",3.22314049586777,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)"
"228","A14K-rw_S68","ASV28",0.0826446280991736,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","o_Sphingomonadales","f_Sphingomonadaceae","g_Sphingomonas","Sphingomonadaceae","ASV28 (g:Sphingomonas)"
"229","A14K-rw_S68","ASV150",0.0734618916437098,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","uncl_o_Pseudomonadales","uncl_o_Pseudomonadales","Unassigned","ASV150 (o:Pseudomonadales)"
"230","A14K-rw_S68","ASV38",0.0826446280991736,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","g_Acidovorax","Comamonadaceae","ASV38 (g:Acidovorax)"
"231","A14K-rw_S68","ASV18",4.92194674012856,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV18 (p:Proteobacteria)"
"232","A14K-rw_S68","ASV24",4.56382001836547,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV24 (p:Proteobacteria)"
"233","A14K-rw_S68","ASV19",4.0495867768595,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV19 (p:Proteobacteria)"
"234","A14K-rw_S68","ASV52",0.00918273645546373,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","Unassigned","ASV52 (c:Alphaproteobacteria)"
"235","A14K-rw_S68","ASV25",0.578512396694215,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV25 (g:Pseudomonas)"
"236","A14K-rw_S68","ASV29",2.34159779614325,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","Unassigned","ASV29 (c:Gammaproteobacteria)"
"237","A14K-rw_S68","ASV26",2.34159779614325,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV26 (p:Proteobacteria)"
"238","A14K-rw_S68","ASV804",1.09274563820018,"A14K-rw_S68","Rearing water","A14",NA,22,"K","A","7400","RW","RW_Add-K","22","A14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV804 (g:Pseudomonas)"
